TimeUS,Type,Lat,Lng,Alt
192945872,EKF,36.0757765,136.2132941,0.5199999809265137
192962219,GPS,36.0757764,136.2132941,0.54
192982454,GPS,36.0757764,136.2132941,0.54
193002440,GPS,36.0757764,136.2132941,0.54
193022211,GPS,36.0757764,136.2132941,0.54
193042229,GPS,36.0757764,136.2132941,0.54
193045524,EKF,36.0757765,136.2132941,0.5199999809265137
193062205,GPS,36.0757764,136.2132941,0.54
193102558,GPS,36.0757764,136.2132941,0.54
193122212,GPS,36.0757764,136.2132941,0.54
193142194,GPS,36.0757764,136.2132941,0.54
193145506,EKF,36.0757765,136.2132941,0.5199999809265137
193162206,GPS,36.0757764,136.2132941,0.54
193182445,GPS,36.0757764,136.2132941,0.54
193202426,GPS,36.0757764,136.2132941,0.54
193222200,GPS,36.0757764,136.2132941,0.54
193242205,GPS,36.0757764,136.2132941,0.54
193245488,EKF,36.0757765,136.2132941,0.5199999809265137
193262211,GPS,36.0757764,136.2132941,0.54
193282545,GPS,36.0757764,136.2132941,0.54
193302480,GPS,36.0757764,136.2132941,0.54
193322220,GPS,36.0757764,136.2132941,0.54
193342229,GPS,36.0757764,136.2132941,0.54
193345782,EKF,36.0757765,136.2132941,0.5199999809265137
193362176,GPS,36.0757764,136.2132941,0.54
193382540,GPS,36.0757764,136.2132941,0.54
193402453,GPS,36.0757764,136.2132941,0.54
193422199,GPS,36.0757764,136.2132941,0.54
193442194,GPS,36.0757764,136.2132941,0.54
193445627,EKF,36.0757765,136.2132941,0.5199999809265137
193462200,GPS,36.0757764,136.2132941,0.54
193482451,GPS,36.0757764,136.2132941,0.54
193502440,GPS,36.0757764,136.2132941,0.54
193522199,GPS,36.0757764,136.2132941,0.54
193542182,GPS,36.0757764,136.2132941,0.54
193545480,EKF,36.0757765,136.2132941,0.5199999809265137
193562182,GPS,36.0757764,136.2132941,0.54
193582532,GPS,36.0757764,136.2132941,0.54
193602442,GPS,36.0757764,136.2132941,0.54
193622199,GPS,36.0757764,136.2132941,0.54
193642190,GPS,36.0757764,136.2132941,0.54
193645708,EKF,36.0757765,136.2132941,0.5199999809265137
193662191,GPS,36.0757764,136.2132941,0.54
193682598,GPS,36.0757764,136.2132941,0.54
193702437,GPS,36.0757764,136.2132941,0.54
193722186,GPS,36.0757764,136.2132941,0.54
193742191,GPS,36.0757764,136.2132941,0.54
193745566,EKF,36.0757765,136.2132941,0.5199999809265137
193762199,GPS,36.0757764,136.2132941,0.54
193782467,GPS,36.0757764,136.2132941,0.54
193802442,GPS,36.0757764,136.2132941,0.54
193822204,GPS,36.0757764,136.2132941,0.54
193842212,GPS,36.0757764,136.2132941,0.54
193845469,EKF,36.0757765,136.2132941,0.5199999809265137
193862186,GPS,36.0757764,136.2132941,0.54
193882455,GPS,36.0757764,136.2132941,0.54
193902415,GPS,36.0757764,136.2132941,0.54
193922184,GPS,36.0757764,136.2132941,0.54
193942182,GPS,36.0757764,136.2132941,0.54
193945699,EKF,36.0757765,136.2132941,0.5199999809265137
193962193,GPS,36.0757764,136.2132941,0.54
193982527,GPS,36.0757764,136.2132941,0.54
194002452,GPS,36.0757764,136.2132941,0.54
194022187,GPS,36.0757764,136.2132941,0.54
194042203,GPS,36.0757764,136.2132941,0.54
194045440,EKF,36.0757765,136.2132941,0.5199999809265137
194062194,GPS,36.0757764,136.2132941,0.54
194082464,GPS,36.0757764,136.2132941,0.54
194102532,GPS,36.0757764,136.2132941,0.54
194122193,GPS,36.0757764,136.2132941,0.54
194142190,GPS,36.0757764,136.2132941,0.54
194145469,EKF,36.0757765,136.2132941,0.5199999809265137
194162191,GPS,36.0757764,136.2132941,0.54
194182445,GPS,36.0757764,136.2132941,0.54
194202438,GPS,36.0757764,136.2132941,0.54
194222191,GPS,36.0757764,136.2132941,0.54
194242206,GPS,36.0757764,136.2132941,0.54
194245516,EKF,36.0757765,136.2132941,0.5199999809265137
194262186,GPS,36.0757764,136.2132941,0.54
194282513,GPS,36.0757764,136.2132941,0.54
194302480,GPS,36.0757764,136.2132941,0.54
194322206,GPS,36.0757764,136.2132941,0.54
194342190,GPS,36.0757764,136.2132941,0.54
194345373,EKF,36.0757765,136.2132941,0.5199999809265137
194362203,GPS,36.0757764,136.2132941,0.54
194382450,GPS,36.0757764,136.2132941,0.54
194402450,GPS,36.0757764,136.2132941,0.54
194422185,GPS,36.0757764,136.2132941,0.54
194442188,GPS,36.0757764,136.2132941,0.54
194445606,EKF,36.0757765,136.2132941,0.5199999809265137
194462176,GPS,36.0757764,136.2132941,0.54
194482440,GPS,36.0757764,136.2132941,0.54
194502543,GPS,36.0757764,136.2132941,0.54
194522206,GPS,36.0757764,136.2132941,0.54
194542190,GPS,36.0757764,136.2132941,0.54
194545737,EKF,36.0757765,136.2132941,0.5199999809265137
194562177,GPS,36.0757764,136.2132941,0.54
194582470,GPS,36.0757764,136.2132941,0.54
194602462,GPS,36.0757764,136.2132941,0.54
194622199,GPS,36.0757764,136.2132941,0.54
194642204,GPS,36.0757764,136.2132941,0.54
194645354,EKF,36.0757765,136.2132941,0.5199999809265137
194662173,GPS,36.0757764,136.2132941,0.54
194682461,GPS,36.0757764,136.2132941,0.54
194702530,GPS,36.0757764,136.2132941,0.54
194722193,GPS,36.0757764,136.2132941,0.54
194742209,GPS,36.0757764,136.2132941,0.54
194745280,EKF,36.0757764,136.2132941,0.5199999809265137
194762207,GPS,36.0757764,136.2132941,0.54
194782425,GPS,36.0757764,136.2132941,0.54
194802476,GPS,36.0757764,136.2132941,0.54
194822191,GPS,36.0757764,136.2132941,0.54
194842186,GPS,36.0757764,136.2132941,0.54
194845870,EKF,36.0757764,136.2132941,0.5199999809265137
194862196,GPS,36.0757764,136.2132941,0.54
194882453,GPS,36.0757764,136.2132941,0.54
194902511,GPS,36.0757764,136.2132941,0.54
194922173,GPS,36.0757764,136.2132941,0.54
194942208,GPS,36.0757764,136.2132941,0.54
194945506,EKF,36.0757764,136.2132941,0.5199999809265137
194962206,GPS,36.0757764,136.2132941,0.54
194982437,GPS,36.0757764,136.2132941,0.54
195002541,GPS,36.0757764,136.2132941,0.54
195022206,GPS,36.0757764,136.2132941,0.54
195042187,GPS,36.0757764,136.2132941,0.54
195045501,EKF,36.0757764,136.2132941,0.5199999809265137
195062201,GPS,36.0757764,136.2132941,0.54
195082457,GPS,36.0757764,136.2132941,0.54
195102451,GPS,36.0757764,136.2132941,0.54
195122205,GPS,36.0757764,136.2132941,0.54
195142188,GPS,36.0757764,136.2132941,0.54
195145729,EKF,36.0757764,136.2132941,0.5199999809265137
195162212,GPS,36.0757764,136.2132941,0.54
195182586,GPS,36.0757764,136.2132941,0.54
195202457,GPS,36.0757764,136.2132941,0.54
195222194,GPS,36.0757764,136.2132941,0.54
195242205,GPS,36.0757764,136.2132941,0.54
195245298,EKF,36.0757764,136.2132941,0.5199999809265137
195262214,GPS,36.0757764,136.2132941,0.54
195282426,GPS,36.0757764,136.2132941,0.54
195302487,GPS,36.0757764,136.2132941,0.54
195322217,GPS,36.0757764,136.2132941,0.54
195342178,GPS,36.0757764,136.2132941,0.54
195345445,EKF,36.0757764,136.2132941,0.5199999809265137
195362219,GPS,36.0757764,136.2132941,0.54
195382544,GPS,36.0757764,136.2132941,0.54
195402426,GPS,36.0757764,136.2132941,0.54
195422203,GPS,36.0757764,136.2132941,0.54
195442232,GPS,36.0757764,136.2132941,0.54
195445624,EKF,36.0757764,136.2132941,0.5299999713897705
195462164,GPS,36.0757764,136.2132941,0.54
195482470,GPS,36.0757764,136.2132941,0.54
195502440,GPS,36.0757764,136.2132941,0.54
195522199,GPS,36.0757764,136.2132941,0.54
195545476,EKF,36.0757764,136.2132941,0.5299999713897705
195562210,GPS,36.0757764,136.2132941,0.54
195582464,GPS,36.0757764,136.2132941,0.54
195602467,GPS,36.0757764,136.2132941,0.54
195622193,GPS,36.0757764,136.2132941,0.54
195642213,GPS,36.0757764,136.2132941,0.54
195645487,EKF,36.0757764,136.2132941,0.5299999713897705
195662213,GPS,36.0757764,136.2132941,0.54
195682456,GPS,36.0757764,136.2132941,0.54
195702442,GPS,36.0757764,136.2132941,0.54
195722188,GPS,36.0757764,136.2132941,0.54
195742207,GPS,36.0757764,136.2132941,0.54
195745710,EKF,36.0757764,136.2132941,0.5299999713897705
195762207,GPS,36.0757764,136.2132941,0.54
195782495,GPS,36.0757764,136.2132941,0.54
195802434,GPS,36.0757764,136.2132941,0.54
195822209,GPS,36.0757764,136.2132941,0.54
195842193,GPS,36.0757764,136.2132941,0.54
195845306,EKF,36.0757764,136.2132941,0.5299999713897705
195862205,GPS,36.0757764,136.2132941,0.54
195882449,GPS,36.0757764,136.2132941,0.54
195902446,GPS,36.0757764,136.2132941,0.54
195922198,GPS,36.0757764,136.2132941,0.54
195942216,GPS,36.0757764,136.2132941,0.54
195945314,EKF,36.0757764,136.2132941,0.5299999713897705
195962195,GPS,36.0757764,136.2132941,0.54
195982441,GPS,36.0757764,136.2132941,0.54
196002439,GPS,36.0757764,136.2132941,0.54
196022205,GPS,36.0757764,136.2132941,0.54
196042200,GPS,36.0757764,136.2132941,0.54
196045545,EKF,36.0757764,136.2132941,0.5299999713897705
196062188,GPS,36.0757764,136.2132941,0.54
196082554,GPS,36.0757764,136.2132941,0.54
196102439,GPS,36.0757764,136.2132941,0.54
196122194,GPS,36.0757764,136.2132941,0.54
196142189,GPS,36.0757764,136.2132941,0.54
196145433,EKF,36.0757764,136.2132941,0.5299999713897705
196162213,GPS,36.0757764,136.2132941,0.54
196182471,GPS,36.0757764,136.2132941,0.54
196202467,GPS,36.0757764,136.2132941,0.54
196222181,GPS,36.0757764,136.2132941,0.54
196242194,GPS,36.0757764,136.2132941,0.54
196245384,EKF,36.0757764,136.2132941,0.5299999713897705
196262217,GPS,36.0757764,136.2132941,0.54
196282449,GPS,36.0757764,136.2132941,0.54
196302463,GPS,36.0757764,136.2132941,0.54
196322219,GPS,36.0757764,136.2132941,0.54
196342202,GPS,36.0757764,136.2132941,0.54
196345515,EKF,36.0757764,136.2132941,0.5299999713897705
196362206,GPS,36.0757764,136.2132941,0.54
196382570,GPS,36.0757764,136.2132941,0.54
196402439,GPS,36.0757764,136.2132941,0.54
196422202,GPS,36.0757764,136.2132941,0.54
196442199,GPS,36.0757764,136.2132941,0.54
196445406,EKF,36.0757764,136.2132941,0.5299999713897705
196482450,GPS,36.0757764,136.2132941,0.54
196502551,GPS,36.0757764,136.2132941,0.54
196522221,GPS,36.0757764,136.2132941,0.54
196542189,GPS,36.0757764,136.2132941,0.54
196545717,EKF,36.0757764,136.2132941,0.5299999713897705
196562186,GPS,36.0757764,136.2132941,0.54
196582558,GPS,36.0757764,136.2132941,0.54
196602472,GPS,36.0757764,136.2132941,0.54
196622216,GPS,36.0757764,136.2132941,0.54
196642211,GPS,36.0757764,136.2132941,0.54
196645305,EKF,36.0757764,136.2132941,0.5299999713897705
196662198,GPS,36.0757764,136.2132941,0.54
196682519,GPS,36.0757764,136.2132941,0.54
196702478,GPS,36.0757764,136.2132941,0.54
196722190,GPS,36.0757764,136.2132941,0.54
196742209,GPS,36.0757764,136.2132941,0.54
196745594,EKF,36.0757764,136.2132941,0.5299999713897705
196762211,GPS,36.0757764,136.2132941,0.54
196782431,GPS,36.0757764,136.2132941,0.54
196802560,GPS,36.0757764,136.2132941,0.54
196822208,GPS,36.0757764,136.2132941,0.54
196842181,GPS,36.0757764,136.2132941,0.54
196845704,EKF,36.0757764,136.2132941,0.5299999713897705
196862210,GPS,36.0757764,136.2132941,0.54
196882465,GPS,36.0757764,136.2132941,0.54
196902445,GPS,36.0757764,136.2132941,0.54
196922218,GPS,36.0757764,136.2132941,0.54
196942199,GPS,36.0757764,136.2132941,0.54
196945365,EKF,36.0757764,136.2132941,0.5299999713897705
196962182,GPS,36.0757764,136.2132941,0.54
196982449,GPS,36.0757764,136.2132941,0.54
197002444,GPS,36.0757764,136.2132941,0.54
197022209,GPS,36.0757764,136.2132941,0.54
197042218,GPS,36.0757764,136.2132941,0.54
197045314,EKF,36.0757764,136.2132941,0.5299999713897705
197062194,GPS,36.0757764,136.2132941,0.54
197082418,GPS,36.0757764,136.2132941,0.54
197102580,GPS,36.0757764,136.2132941,0.54
197122202,GPS,36.0757764,136.2132941,0.54
197142187,GPS,36.0757764,136.2132941,0.54
197145725,EKF,36.0757764,136.2132941,0.5299999713897705
197162214,GPS,36.0757764,136.2132941,0.54
197182437,GPS,36.0757764,136.2132941,0.54
197202445,GPS,36.0757764,136.2132941,0.54
197222180,GPS,36.0757764,136.2132941,0.54
197242196,GPS,36.0757764,136.2132941,0.54
197245455,EKF,36.0757764,136.2132941,0.5299999713897705
197262210,GPS,36.0757764,136.2132941,0.54
197302537,GPS,36.0757764,136.2132941,0.54
197322198,GPS,36.0757764,136.2132941,0.54
197342191,GPS,36.0757764,136.2132941,0.54
197345461,EKF,36.0757764,136.2132941,0.5299999713897705
197362212,GPS,36.0757764,136.2132941,0.54
197382443,GPS,36.0757764,136.2132941,0.54
197402450,GPS,36.0757764,136.2132941,0.54
197422199,GPS,36.0757764,136.2132941,0.54
197442221,GPS,36.0757764,136.2132941,0.54
197445882,EKF,36.0757764,136.2132941,0.5299999713897705
197462223,GPS,36.0757764,136.2132941,0.54
197482450,GPS,36.0757764,136.2132941,0.54
197502545,GPS,36.0757764,136.2132941,0.54
197522205,GPS,36.0757764,136.2132941,0.54
197542197,GPS,36.0757764,136.2132941,0.54
197545350,EKF,36.0757764,136.2132941,0.5299999713897705
197562183,GPS,36.0757764,136.2132941,0.54
197582557,GPS,36.0757764,136.2132941,0.54
197602464,GPS,36.0757764,136.2132941,0.54
197622182,GPS,36.0757764,136.2132941,0.54
197642213,GPS,36.0757764,136.2132941,0.54
197645622,EKF,36.0757764,136.2132941,0.5299999713897705
197662203,GPS,36.0757764,136.2132941,0.54
197682433,GPS,36.0757764,136.2132941,0.54
197702557,GPS,36.0757764,136.2132941,0.54
197722207,GPS,36.0757764,136.2132941,0.54
197742207,GPS,36.0757764,136.2132941,0.54
197745517,EKF,36.0757764,136.2132941,0.5299999713897705
197762210,GPS,36.0757764,136.2132941,0.54
197782454,GPS,36.0757764,136.2132941,0.54
197802434,GPS,36.0757764,136.2132941,0.54
197822255,GPS,36.0757764,136.2132941,0.54
197842209,GPS,36.0757764,136.2132941,0.54
197845531,EKF,36.0757764,136.2132941,0.5299999713897705
197862187,GPS,36.0757764,136.2132941,0.54
197882551,GPS,36.0757764,136.2132941,0.54
197902442,GPS,36.0757764,136.2132941,0.54
197922202,GPS,36.0757764,136.2132941,0.54
197942180,GPS,36.0757764,136.2132941,0.54
197945492,EKF,36.0757764,136.2132941,0.5299999713897705
197962200,GPS,36.0757764,136.2132941,0.54
197982459,GPS,36.0757764,136.2132941,0.54
198002450,GPS,36.0757764,136.2132941,0.54
198022203,GPS,36.0757764,136.2132941,0.54
198042212,GPS,36.0757764,136.2132941,0.54
198045721,EKF,36.0757764,136.2132941,0.5299999713897705
198062190,GPS,36.0757764,136.2132941,0.54
198082545,GPS,36.0757764,136.2132941,0.54
198122196,GPS,36.0757764,136.2132941,0.54
198142200,GPS,36.0757764,136.2132941,0.54
198145574,EKF,36.0757764,136.2132941,0.5299999713897705
198162196,GPS,36.0757764,136.2132941,0.54
198182501,GPS,36.0757764,136.2132941,0.54
198222197,GPS,36.0757764,136.2132941,0.54
198242200,GPS,36.0757764,136.2132941,0.54
198245524,EKF,36.0757764,136.2132941,0.5299999713897705
198262179,GPS,36.0757764,136.2132941,0.54
198282449,GPS,36.0757764,136.2132941,0.54
198302429,GPS,36.0757764,136.2132941,0.54
198322191,GPS,36.0757764,136.2132941,0.54
198342190,GPS,36.0757764,136.2132941,0.54
198345654,EKF,36.0757764,136.2132941,0.5299999713897705
198362217,GPS,36.0757764,136.2132941,0.54
198382454,GPS,36.0757764,136.2132941,0.54
198402551,GPS,36.0757764,136.2132941,0.54
198422201,GPS,36.0757764,136.2132941,0.54
198442155,GPS,36.0757764,136.2132941,0.54
198445319,EKF,36.0757764,136.2132941,0.5299999713897705
198462202,GPS,36.0757764,136.2132941,0.54
198482457,GPS,36.0757764,136.2132941,0.54
198502440,GPS,36.0757764,136.2132941,0.54
198522214,GPS,36.0757764,136.2132941,0.54
198542201,GPS,36.0757764,136.2132941,0.54
198545883,EKF,36.0757764,136.2132941,0.5299999713897705
198562224,GPS,36.0757764,136.2132941,0.54
198582463,GPS,36.0757764,136.2132941,0.54
198602550,GPS,36.0757764,136.2132941,0.54
198622208,GPS,36.0757764,136.2132941,0.54
198642225,GPS,36.0757764,136.2132941,0.54
198645298,EKF,36.0757764,136.2132941,0.5299999713897705
198662189,GPS,36.0757764,136.2132941,0.54
198682456,GPS,36.0757764,136.2132941,0.54
198702556,GPS,36.0757764,136.2132941,0.54
198722191,GPS,36.0757764,136.2132941,0.54
198742200,GPS,36.0757764,136.2132941,0.54
198745304,EKF,36.0757765,136.2132941,0.5299999713897705
198762214,GPS,36.0757764,136.2132941,0.54
198782542,GPS,36.0757764,136.2132941,0.54
198802422,GPS,36.0757764,136.2132941,0.54
198822186,GPS,36.0757764,136.2132941,0.54
198842190,GPS,36.0757764,136.2132941,0.54
198845876,EKF,36.0757765,136.2132941,0.5299999713897705
198862205,GPS,36.0757764,136.2132941,0.54
198882452,GPS,36.0757764,136.2132941,0.54
198902557,GPS,36.0757764,136.2132941,0.54
198922192,GPS,36.0757764,136.2132941,0.54
198942206,GPS,36.0757764,136.2132941,0.54
198945465,EKF,36.0757765,136.2132941,0.5299999713897705
198962222,GPS,36.0757764,136.2132941,0.54
198982457,GPS,36.0757764,136.2132941,0.54
199002452,GPS,36.0757764,136.2132941,0.54
199022197,GPS,36.0757764,136.2132941,0.54
199042195,GPS,36.0757764,136.2132941,0.54
199045473,EKF,36.0757765,136.2132941,0.5299999713897705
199062208,GPS,36.0757764,136.2132941,0.54
199102531,GPS,36.0757764,136.2132941,0.54
199122201,GPS,36.0757764,136.2132941,0.54
199142194,GPS,36.0757764,136.2132941,0.54
199145452,EKF,36.0757765,136.2132941,0.5299999713897705
199162196,GPS,36.0757764,136.2132941,0.54
199182462,GPS,36.0757764,136.2132941,0.54
199202455,GPS,36.0757764,136.2132941,0.54
199222197,GPS,36.0757764,136.2132941,0.54
199242195,GPS,36.0757764,136.2132941,0.54
199245450,EKF,36.0757765,136.2132941,0.5299999713897705
199262204,GPS,36.0757764,136.2132941,0.54
199282445,GPS,36.0757764,136.2132941,0.54
199302450,GPS,36.0757764,136.2132941,0.54
199322203,GPS,36.0757764,136.2132941,0.54
199342213,GPS,36.0757764,136.2132941,0.54
199345680,EKF,36.0757765,136.2132941,0.5299999713897705
199362203,GPS,36.0757764,136.2132941,0.54
199382607,GPS,36.0757764,136.2132941,0.54
199402420,GPS,36.0757764,136.2132941,0.54
199422252,GPS,36.0757764,136.2132941,0.54
199442227,GPS,36.0757764,136.2132941,0.54
199445330,EKF,36.0757765,136.2132941,0.5299999713897705
199462198,GPS,36.0757764,136.2132941,0.54
199482446,GPS,36.0757764,136.2132941,0.54
199502449,GPS,36.0757764,136.2132941,0.54
199522203,GPS,36.0757764,136.2132941,0.54
199542202,GPS,36.0757764,136.2132941,0.54
199545330,EKF,36.0757765,136.2132941,0.5299999713897705
199562199,GPS,36.0757764,136.2132941,0.54
199582470,GPS,36.0757764,136.2132941,0.54
199602428,GPS,36.0757764,136.2132941,0.54
199622207,GPS,36.0757764,136.2132941,0.54
199642199,GPS,36.0757764,136.2132941,0.54
199645556,EKF,36.0757765,136.2132941,0.5299999713897705
199662205,GPS,36.0757764,136.2132941,0.54
199682572,GPS,36.0757764,136.2132941,0.54
199702457,GPS,36.0757764,136.2132941,0.54
199722209,GPS,36.0757764,136.2132941,0.54
199742184,GPS,36.0757764,136.2132941,0.54
199745449,EKF,36.0757765,136.2132941,0.5299999713897705
199762199,GPS,36.0757764,136.2132941,0.54
199782465,GPS,36.0757764,136.2132941,0.54
199802606,GPS,36.0757764,136.2132941,0.54
199822202,GPS,36.0757764,136.2132941,0.54
199845479,EKF,36.0757765,136.2132941,0.5299999713897705
199862202,GPS,36.0757764,136.2132941,0.54
199882460,GPS,36.0757764,136.2132941,0.54
199902466,GPS,36.0757764,136.2132941,0.54
199922217,GPS,36.0757764,136.2132941,0.54
199942209,GPS,36.0757764,136.2132941,0.54
199945714,EKF,36.0757765,136.2132941,0.5299999713897705
199962213,GPS,36.0757764,136.2132941,0.54
199982592,GPS,36.0757764,136.2132941,0.54
200002463,GPS,36.0757764,136.2132941,0.54
200022216,GPS,36.0757764,136.2132941,0.54
200042193,GPS,36.0757764,136.2132941,0.54
200045413,EKF,36.0757765,136.2132941,0.5299999713897705
200062182,GPS,36.0757764,136.2132941,0.54
200082438,GPS,36.0757764,136.2132941,0.54
200102444,GPS,36.0757764,136.2132941,0.54
200122216,GPS,36.0757764,136.2132941,0.54
200142188,GPS,36.0757764,136.2132941,0.54
200145471,EKF,36.0757765,136.2132941,0.5299999713897705
200162211,GPS,36.0757764,136.2132941,0.54
200182504,GPS,36.0757764,136.2132941,0.54
200202437,GPS,36.0757764,136.2132941,0.54
200222217,GPS,36.0757764,136.2132941,0.54
200242203,GPS,36.0757764,136.2132941,0.54
200245618,EKF,36.0757765,136.2132941,0.5299999713897705
200262185,GPS,36.0757764,136.2132941,0.54
200282451,GPS,36.0757764,136.2132941,0.54
200302447,GPS,36.0757764,136.2132941,0.54
200322189,GPS,36.0757764,136.2132941,0.54
200342239,GPS,36.0757764,136.2132941,0.54
200345245,EKF,36.0757765,136.2132941,0.5299999713897705
200362221,GPS,36.0757764,136.2132941,0.54
200382448,GPS,36.0757764,136.2132941,0.54
200402442,GPS,36.0757764,136.2132941,0.54
200422198,GPS,36.0757764,136.2132941,0.54
200442211,GPS,36.0757764,136.2132941,0.54
200445318,EKF,36.0757765,136.2132941,0.5299999713897705
200462213,GPS,36.0757764,136.2132941,0.54
200482555,GPS,36.0757764,136.2132941,0.54
200502458,GPS,36.0757764,136.2132941,0.54
200522223,GPS,36.0757764,136.2132941,0.54
200542216,GPS,36.0757764,136.2132941,0.54
200545506,EKF,36.0757765,136.2132941,0.5299999713897705
200562207,GPS,36.0757764,136.2132941,0.54
200582555,GPS,36.0757764,136.2132941,0.54
200602431,GPS,36.0757764,136.2132941,0.54
200622205,GPS,36.0757764,136.2132941,0.54
200642226,GPS,36.0757764,136.2132941,0.54
200645282,EKF,36.0757765,136.2132941,0.5299999713897705
200662208,GPS,36.0757764,136.2132941,0.54
200682512,GPS,36.0757764,136.2132941,0.54
200702493,GPS,36.0757764,136.2132941,0.54
200722206,GPS,36.0757764,136.2132941,0.54
200742184,GPS,36.0757764,136.2132941,0.54
200745390,EKF,36.0757765,136.2132941,0.5299999713897705
200782433,GPS,36.0757764,136.2132941,0.54
200802550,GPS,36.0757764,136.2132941,0.54
200822195,GPS,36.0757764,136.2132941,0.54
200842176,GPS,36.0757764,136.2132941,0.54
200845713,EKF,36.0757765,136.2132941,0.5299999713897705
200862206,GPS,36.0757764,136.2132941,0.54
200882446,GPS,36.0757764,136.2132941,0.54
200902442,GPS,36.0757764,136.2132941,0.54
200922199,GPS,36.0757764,136.2132941,0.54
200942194,GPS,36.0757764,136.2132941,0.54
200945488,EKF,36.0757765,136.2132941,0.5299999713897705
200962188,GPS,36.0757764,136.2132941,0.54
200982553,GPS,36.0757764,136.2132941,0.54
201002434,GPS,36.0757764,136.2132941,0.54
201022216,GPS,36.0757764,136.2132941,0.54
201042194,GPS,36.0757764,136.2132941,0.54
201045430,EKF,36.0757765,136.2132941,0.5299999713897705
201062198,GPS,36.0757764,136.2132941,0.54
201082447,GPS,36.0757764,136.2132941,0.54
201102446,GPS,36.0757764,136.2132941,0.54
201122206,GPS,36.0757764,136.2132941,0.54
201142223,GPS,36.0757764,136.2132941,0.54
201145486,EKF,36.0757765,136.2132941,0.5299999713897705
201162212,GPS,36.0757764,136.2132941,0.54
201182429,GPS,36.0757764,136.2132941,0.54
201202574,GPS,36.0757764,136.2132941,0.54
201222222,GPS,36.0757764,136.2132941,0.54
201242217,GPS,36.0757764,136.2132941,0.54
201245460,EKF,36.0757765,136.2132941,0.5299999713897705
201262220,GPS,36.0757764,136.2132941,0.54
201282455,GPS,36.0757764,136.2132941,0.54
201302462,GPS,36.0757764,136.2132941,0.54
201322172,GPS,36.0757764,136.2132941,0.54
201342196,GPS,36.0757764,136.2132941,0.54
201345472,EKF,36.0757765,136.2132941,0.5299999713897705
201362212,GPS,36.0757764,136.2132941,0.54
201382430,GPS,36.0757764,136.2132941,0.54
201402543,GPS,36.0757764,136.2132941,0.54
201422200,GPS,36.0757764,136.2132941,0.54
201442201,GPS,36.0757764,136.2132941,0.54
201445776,EKF,36.0757765,136.2132941,0.5299999713897705
201462204,GPS,36.0757764,136.2132941,0.54
201482481,GPS,36.0757764,136.2132941,0.54
201502450,GPS,36.0757764,136.2132941,0.54
201522214,GPS,36.0757764,136.2132941,0.54
201542211,GPS,36.0757764,136.2132941,0.54
201545485,EKF,36.0757765,136.2132941,0.5299999713897705
201562215,GPS,36.0757764,136.2132941,0.54
201582580,GPS,36.0757764,136.2132941,0.54
201602495,GPS,36.0757764,136.2132941,0.54
201622213,GPS,36.0757764,136.2132941,0.54
201642212,GPS,36.0757764,136.2132941,0.54
201645597,EKF,36.0757765,136.2132941,0.5299999713897705
201662206,GPS,36.0757764,136.2132941,0.54
201682462,GPS,36.0757764,136.2132941,0.54
201702557,GPS,36.0757764,136.2132941,0.54
201722211,GPS,36.0757764,136.2132941,0.54
201742191,GPS,36.0757764,136.2132941,0.54
201745726,EKF,36.0757765,136.2132941,0.5299999713897705
201762189,GPS,36.0757764,136.2132941,0.54
201782444,GPS,36.0757764,136.2132941,0.54
201802444,GPS,36.0757764,136.2132941,0.54
201822187,GPS,36.0757764,136.2132941,0.54
201842192,GPS,36.0757764,136.2132941,0.54
201845521,EKF,36.0757765,136.2132941,0.5299999713897705
201862183,GPS,36.0757764,136.2132941,0.54
201882531,GPS,36.0757764,136.2132941,0.54
201902463,GPS,36.0757764,136.2132941,0.54
201922189,GPS,36.0757764,136.2132941,0.54
201942200,GPS,36.0757764,136.2132941,0.54
201945611,EKF,36.0757765,136.2132941,0.5299999713897705
201962201,GPS,36.0757764,136.2132941,0.54
201982423,GPS,36.0757764,136.2132941,0.54
202002532,GPS,36.0757764,136.2132941,0.54
202022185,GPS,36.0757764,136.2132941,0.54
202042191,GPS,36.0757764,136.2132941,0.54
202045726,EKF,36.0757765,136.2132941,0.5299999713897705
202062176,GPS,36.0757764,136.2132941,0.54
202082531,GPS,36.0757764,136.2132941,0.54
202102444,GPS,36.0757764,136.2132941,0.54
202122197,GPS,36.0757764,136.2132941,0.54
202142200,GPS,36.0757764,136.2132941,0.54
202145591,EKF,36.0757765,136.2132941,0.5299999713897705
202162215,GPS,36.0757764,136.2132941,0.54
202182462,GPS,36.0757764,136.2132941,0.54
202202452,GPS,36.0757764,136.2132941,0.54
202222180,GPS,36.0757764,136.2132941,0.54
202242217,GPS,36.0757764,136.2132941,0.54
202245470,EKF,36.0757765,136.2132941,0.5299999713897705
202262176,GPS,36.0757764,136.2132941,0.54
202282521,GPS,36.0757764,136.2132941,0.54
202302413,GPS,36.0757764,136.2132941,0.54
202322184,GPS,36.0757764,136.2132941,0.54
202342182,GPS,36.0757764,136.2132941,0.54
202345917,EKF,36.0757765,136.2132941,0.5299999713897705
202362193,GPS,36.0757764,136.2132941,0.54
202382451,GPS,36.0757764,136.2132941,0.54
202402553,GPS,36.0757764,136.2132941,0.54
202422201,GPS,36.0757764,136.2132941,0.54
202442196,GPS,36.0757764,136.2132941,0.54
202445525,EKF,36.0757765,136.2132941,0.5299999713897705
