TimeUS,GPS_Alt,EKF_Lat,EKF_Lon,EKF_Alt
449787108,0.53,36.0757784,136.2132964,0.5099999904632568
449887089,0.53,36.0757784,136.2132964,0.5099999904632568
449987091,0.53,36.0757784,136.2132964,0.5099999904632568
450087073,0.53,36.0757784,136.2132964,0.5
450187088,0.53,36.0757784,136.2132964,0.5
450287069,0.53,36.0757784,136.2132964,0.5
450387093,0.53,36.0757784,136.2132964,0.5
450487027,0.53,36.0757784,136.2132964,0.5
450587058,0.53,36.0757784,136.2132964,0.5
450687049,0.53,36.0757784,136.2132964,0.5
450787074,0.53,36.0757784,136.2132964,0.5
450887047,0.53,36.0757784,136.2132964,0.5
450987045,0.53,36.0757784,136.2132964,0.5
451087039,0.53,36.0757784,136.2132964,0.5
451187080,0.53,36.0757784,136.2132964,0.5
451287074,0.53,36.0757784,136.2132964,0.5
451387076,0.53,36.0757784,136.2132964,0.5
451487073,0.53,36.0757784,136.2132964,0.5
451587109,0.53,36.0757784,136.2132964,0.5
451687082,0.53,36.0757784,136.2132964,0.5
451787083,0.53,36.0757784,136.2132964,0.5
451887074,0.53,36.0757784,136.2132964,0.5
451987026,0.53,36.0757784,136.2132964,0.5
452087078,0.53,36.0757784,136.2132964,0.5
452187086,0.53,36.0757784,136.2132964,0.5
452287083,0.53,36.0757784,136.2132964,0.5
452387039,0.53,36.0757784,136.2132964,0.5
452487110,0.53,36.0757784,136.2132964,0.5
452587042,0.53,36.0757784,136.2132964,0.5
452687095,0.53,36.0757784,136.2132964,0.5
452787077,0.53,36.0757784,136.2132964,0.5
452887093,0.53,36.0757784,136.2132964,0.5
452987069,0.53,36.0757784,136.2132964,0.5099999904632568
453087026,0.53,36.0757784,136.2132964,0.5099999904632568
453187066,0.53,36.0757784,136.2132964,0.5099999904632568
453287037,0.53,36.0757784,136.2132964,0.5099999904632568
453387100,0.53,36.0757784,136.2132964,0.5099999904632568
453487087,0.53,36.0757784,136.2132964,0.5099999904632568
453587096,0.53,36.0757784,136.2132964,0.5099999904632568
453687036,0.53,36.0757784,136.2132964,0.5099999904632568
453787085,0.53,36.0757784,136.2132964,0.5099999904632568
453887076,0.53,36.0757784,136.2132964,0.5099999904632568
453987097,0.53,36.0757784,136.2132964,0.5099999904632568
454087023,0.53,36.0757784,136.2132964,0.5099999904632568
454187019,0.53,36.0757784,136.2132964,0.5199999809265137
454287115,0.53,36.0757784,136.2132964,0.5199999809265137
454387038,0.53,36.0757784,136.2132964,0.5199999809265137
454487082,0.53,36.0757784,136.2132964,0.5199999809265137
454587066,0.53,36.0757784,136.2132964,0.5199999809265137
454687099,0.53,36.0757784,136.2132964,0.5199999809265137
454787089,0.53,36.0757784,136.2132964,0.5199999809265137
454887087,0.53,36.0757784,136.2132964,0.5199999809265137
454987039,0.53,36.0757784,136.2132964,0.5199999809265137
455087076,0.53,36.0757784,136.2132964,0.5199999809265137
455187109,0.53,36.0757784,136.2132964,0.5199999809265137
455287073,0.53,36.0757784,136.2132964,0.5199999809265137
455387104,0.53,36.0757784,136.2132964,0.5199999809265137
455486998,0.53,36.0757784,136.2132964,0.5199999809265137
455587073,0.53,36.0757784,136.2132964,0.5199999809265137
455687081,0.53,36.0757784,136.2132964,0.5199999809265137
455787047,0.53,36.0757784,136.2132964,0.5199999809265137
455887079,0.53,36.0757784,136.2132964,0.5199999809265137
455987077,0.53,36.0757784,136.2132964,0.5199999809265137
456087105,0.53,36.0757784,136.2132964,0.5199999809265137
456187081,0.53,36.0757784,136.2132964,0.5199999809265137
456287096,0.53,36.0757784,136.2132964,0.5199999809265137
456387102,0.53,36.0757784,136.2132964,0.5199999809265137
456487032,0.53,36.0757784,136.2132964,0.5299999713897705
456587066,0.53,36.0757784,136.2132964,0.5299999713897705
456687096,0.53,36.0757784,136.2132964,0.5299999713897705
456787100,0.53,36.0757784,136.2132964,0.5299999713897705
456887037,0.53,36.0757784,136.2132964,0.5299999713897705
456987097,0.53,36.0757784,136.2132964,0.5199999809265137
457087027,0.53,36.0757784,136.2132964,0.5199999809265137
457187046,0.53,36.0757784,136.2132964,0.5199999809265137
457287072,0.53,36.0757784,136.2132964,0.5199999809265137
457387079,0.53,36.0757784,136.2132964,0.5199999809265137
457487092,0.53,36.0757784,136.2132964,0.5199999809265137
457587076,0.53,36.0757784,136.2132964,0.5199999809265137
457687076,0.53,36.0757784,136.2132964,0.5199999809265137
457787024,0.53,36.0757784,136.2132964,0.5199999809265137
457887089,0.53,36.0757784,136.2132964,0.5199999809265137
457987031,0.53,36.0757784,136.2132964,0.5199999809265137
458087099,0.53,36.0757784,136.2132964,0.5199999809265137
458187021,0.53,36.0757784,136.2132964,0.5199999809265137
458287035,0.53,36.0757784,136.2132964,0.5199999809265137
458387076,0.53,36.0757784,136.2132964,0.5199999809265137
458487030,0.53,36.0757784,136.2132964,0.5199999809265137
458586999,0.53,36.0757784,136.2132964,0.5099999904632568
458687071,0.53,36.0757784,136.2132964,0.5099999904632568
458787101,0.53,36.0757784,136.2132964,0.5099999904632568
458887023,0.53,36.0757784,136.2132964,0.5099999904632568
458927036,0.53,36.0757784,136.2132964,0.5099999904632568
459087079,0.53,36.0757784,136.2132964,0.5099999904632568
459187042,0.53,36.0757784,136.2132964,0.5099999904632568
459287079,0.53,36.0757784,136.2132964,0.5099999904632568
459387074,0.53,36.0757784,136.2132964,0.5099999904632568
459487031,0.53,36.0757784,136.2132964,0.5099999904632568
459587073,0.53,36.0757784,136.2132964,0.5099999904632568
459687066,0.53,36.0757784,136.2132964,0.5099999904632568
459787079,0.53,36.0757784,136.2132964,0.5099999904632568
459887058,0.53,36.0757784,136.2132964,0.5099999904632568
459987031,0.53,36.0757784,136.2132964,0.5099999904632568
460087029,0.53,36.0757784,136.2132964,0.5099999904632568
460187065,0.53,36.0757784,136.2132964,0.5099999904632568
460287038,0.53,36.0757784,136.2132964,0.5099999904632568
460387068,0.53,36.0757784,136.2132964,0.5099999904632568
460467020,0.53,36.0757784,136.2132964,0.5099999904632568
460587084,0.53,36.0757784,136.2132964,0.5099999904632568
460687010,0.53,36.0757784,136.2132964,0.5099999904632568
460787075,0.53,36.0757784,136.2132964,0.5099999904632568
460887067,0.53,36.0757784,136.2132964,0.5099999904632568
460987091,0.53,36.0757784,136.2132964,0.5099999904632568
461087083,0.53,36.0757784,136.2132964,0.5099999904632568
461187092,0.53,36.0757784,136.2132964,0.5099999904632568
461287060,0.53,36.0757784,136.2132964,0.5099999904632568
461386993,0.53,36.0757784,136.2132964,0.5099999904632568
461487092,0.53,36.0757784,136.2132964,0.5099999904632568
461587027,0.53,36.0757784,136.2132964,0.5099999904632568
461687078,0.53,36.0757784,136.2132964,0.5099999904632568
461787028,0.53,36.0757784,136.2132964,0.5099999904632568
461887031,0.53,36.0757784,136.2132964,0.5099999904632568
461987032,0.53,36.0757784,136.2132964,0.5099999904632568
462087072,0.53,36.0757784,136.2132964,0.5099999904632568
462187076,0.53,36.0757784,136.2132964,0.5099999904632568
462287034,0.53,36.0757784,136.2132964,0.5099999904632568
462387121,0.53,36.0757784,136.2132964,0.5099999904632568
462487094,0.53,36.0757784,136.2132964,0.5099999904632568
462587043,0.53,36.0757784,136.2132964,0.5099999904632568
462687028,0.53,36.0757784,136.2132964,0.5099999904632568
462787027,0.53,36.0757784,136.2132964,0.5099999904632568
462887070,0.53,36.0757784,136.2132964,0.5099999904632568
462987030,0.53,36.0757784,136.2132964,0.5099999904632568
463087017,0.53,36.0757784,136.2132964,0.5099999904632568
463187080,0.53,36.0757784,136.2132964,0.5099999904632568
463287099,0.53,36.0757784,136.2132964,0.5099999904632568
463387070,0.53,36.0757784,136.2132964,0.5099999904632568
463487108,0.53,36.0757784,136.2132964,0.5099999904632568
463587084,0.53,36.0757784,136.2132964,0.5099999904632568
463687078,0.53,36.0757784,136.2132964,0.5099999904632568
463787069,0.53,36.0757784,136.2132964,0.5099999904632568
463887018,0.53,36.0757784,136.2132964,0.5099999904632568
463987024,0.53,36.0757784,136.2132964,0.5099999904632568
464087082,0.53,36.0757784,136.2132964,0.5099999904632568
464187112,0.53,36.0757784,136.2132964,0.5099999904632568
464287081,0.53,36.0757784,136.2132964,0.5099999904632568
464387076,0.53,36.0757784,136.2132964,0.5099999904632568
464487047,0.53,36.0757784,136.2132964,0.5099999904632568
464587022,0.53,36.0757784,136.2132964,0.5099999904632568
464687020,0.53,36.0757784,136.2132964,0.5099999904632568
464787072,0.53,36.0757784,136.2132964,0.5099999904632568
464887033,0.53,36.0757784,136.2132964,0.5099999904632568
464987071,0.53,36.0757784,136.2132964,0.5099999904632568
465087062,0.53,36.0757784,136.2132964,0.5099999904632568
465187087,0.53,36.0757784,136.2132964,0.5099999904632568
465287036,0.53,36.0757784,136.2132964,0.5099999904632568
465387064,0.53,36.0757784,136.2132964,0.5099999904632568
465487082,0.53,36.0757784,136.2132964,0.5099999904632568
465587069,0.53,36.0757784,136.2132964,0.5099999904632568
465687019,0.53,36.0757784,136.2132964,0.5099999904632568
465787080,0.53,36.0757784,136.2132964,0.5099999904632568
465887074,0.53,36.0757784,136.2132964,0.5099999904632568
465987086,0.53,36.0757784,136.2132964,0.5099999904632568
466087081,0.53,36.0757784,136.2132964,0.5099999904632568
466187098,0.53,36.0757784,136.2132964,0.5099999904632568
466287064,0.53,36.0757784,136.2132964,0.5099999904632568
466387028,0.53,36.0757784,136.2132964,0.5099999904632568
466487069,0.53,36.0757784,136.2132964,0.5099999904632568
466587070,0.53,36.0757784,136.2132964,0.5099999904632568
466687069,0.53,36.0757784,136.2132964,0.5099999904632568
466787046,0.53,36.0757784,136.2132964,0.5099999904632568
466887086,0.53,36.0757784,136.2132964,0.5099999904632568
466987036,0.53,36.0757784,136.2132964,0.5099999904632568
467087046,0.53,36.0757784,136.2132964,0.5099999904632568
467187034,0.53,36.0757784,136.2132964,0.5099999904632568
467287094,0.53,36.0757784,136.2132964,0.5099999904632568
467387061,0.53,36.0757784,136.2132964,0.5099999904632568
467487018,0.53,36.0757784,136.2132964,0.5099999904632568
467587069,0.53,36.0757784,136.2132964,0.5099999904632568
467687077,0.53,36.0757784,136.2132964,0.5099999904632568
467787093,0.53,36.0757784,136.2132964,0.5099999904632568
467887091,0.53,36.0757784,136.2132964,0.5099999904632568
467987097,0.53,36.0757784,136.2132964,0.5099999904632568
468087086,0.53,36.0757784,136.2132964,0.5099999904632568
468187021,0.53,36.0757784,136.2132964,0.5099999904632568
468286995,0.53,36.0757784,136.2132964,0.5099999904632568
468387083,0.53,36.0757784,136.2132964,0.5099999904632568
468487059,0.53,36.0757784,136.2132964,0.5099999904632568
468587023,0.53,36.0757784,136.2132964,0.5099999904632568
468687111,0.53,36.0757784,136.2132964,0.5099999904632568
468787086,0.53,36.0757784,136.2132964,0.5099999904632568
468887052,0.53,36.0757784,136.2132964,0.5099999904632568
468987061,0.53,36.0757784,136.2132964,0.5099999904632568
469087058,0.53,36.0757784,136.2132964,0.5099999904632568
469186996,0.53,36.0757784,136.2132964,0.5099999904632568
469287032,0.53,36.0757784,136.2132964,0.5099999904632568
469387060,0.53,36.0757784,136.2132964,0.5099999904632568
469487075,0.53,36.0757784,136.2132964,0.5099999904632568
469587061,0.53,36.0757784,136.2132964,0.5099999904632568
469687068,0.53,36.0757784,136.2132964,0.5099999904632568
469787048,0.53,36.0757784,136.2132964,0.5099999904632568
469887068,0.53,36.0757784,136.2132964,0.5099999904632568
469987021,0.53,36.0757784,136.2132964,0.5099999904632568
470087000,0.53,36.0757784,136.2132964,0.5099999904632568
470187017,0.53,36.0757784,136.2132964,0.5099999904632568
470287079,0.53,36.0757784,136.2132964,0.5099999904632568
470387074,0.53,36.0757784,136.2132964,0.5099999904632568
470487109,0.53,36.0757784,136.2132964,0.5099999904632568
470587090,0.53,36.0757784,136.2132964,0.5099999904632568
470687081,0.53,36.0757784,136.2132964,0.5199999809265137
470787077,0.53,36.0757784,136.2132964,0.5199999809265137
470887065,0.53,36.0757784,136.2132964,0.5199999809265137
470987029,0.53,36.0757784,136.2132964,0.5199999809265137
471087067,0.53,36.0757784,136.2132964,0.5199999809265137
471187041,0.53,36.0757784,136.2132964,0.5199999809265137
471287102,0.53,36.0757784,136.2132964,0.5199999809265137
471387097,0.53,36.0757784,136.2132964,0.5199999809265137
471487099,0.53,36.0757784,136.2132964,0.5199999809265137
471587071,0.53,36.0757784,136.2132964,0.5199999809265137
471687071,0.53,36.0757784,136.2132964,0.5199999809265137
471787070,0.53,36.0757784,136.2132964,0.5199999809265137
471887025,0.53,36.0757784,136.2132964,0.5199999809265137
471987023,0.53,36.0757784,136.2132964,0.5199999809265137
472087066,0.53,36.0757784,136.2132964,0.5199999809265137
472187024,0.53,36.0757784,136.2132964,0.5199999809265137
472287056,0.53,36.0757784,136.2132964,0.5199999809265137
472387027,0.53,36.0757784,136.2132964,0.5199999809265137
472487092,0.53,36.0757784,136.2132964,0.5199999809265137
472587028,0.53,36.0757784,136.2132964,0.5199999809265137
472687066,0.53,36.0757784,136.2132964,0.5199999809265137
472787070,0.53,36.0757784,136.2132964,0.5199999809265137
472887066,0.53,36.0757784,136.2132964,0.5199999809265137
472987078,0.53,36.0757784,136.2132964,0.5199999809265137
473087082,0.53,36.0757784,136.2132964,0.5199999809265137
473187086,0.53,36.0757784,136.2132964,0.5199999809265137
473287065,0.53,36.0757784,136.2132964,0.5299999713897705
473387076,0.53,36.0757784,136.2132964,0.5299999713897705
473487073,0.53,36.0757784,136.2132964,0.5299999713897705
473587075,0.53,36.0757784,136.2132964,0.5299999713897705
473687099,0.53,36.0757784,136.2132964,0.5299999713897705
473787082,0.53,36.0757784,136.2132964,0.5299999713897705
473887072,0.53,36.0757784,136.2132964,0.5299999713897705
473987082,0.53,36.0757784,136.2132964,0.5299999713897705
474087100,0.53,36.0757784,136.2132964,0.5299999713897705
474187064,0.53,36.0757784,136.2132964,0.5299999713897705
474287044,0.53,36.0757784,136.2132964,0.5299999713897705
474387023,0.53,36.0757784,136.2132964,0.5299999713897705
474487034,0.53,36.0757784,136.2132964,0.5299999713897705
474587012,0.53,36.0757784,136.2132964,0.5299999713897705
474687066,0.53,36.0757784,136.2132964,0.5299999713897705
474787036,0.53,36.0757784,136.2132964,0.5299999713897705
474887063,0.53,36.0757784,136.2132964,0.5299999713897705
581787073,0.53,36.0757784,136.2132964,0.47999998927116394
581887061,0.53,36.0757784,136.2132964,0.47999998927116394
581987077,0.53,36.0757784,136.2132964,0.4899999797344208
582087097,0.53,36.0757784,136.2132964,0.4899999797344208
582187074,0.53,36.0757784,136.2132964,0.4899999797344208
582287081,0.53,36.0757784,136.2132964,0.4899999797344208
582387019,0.53,36.0757784,136.2132964,0.4899999797344208
582487066,0.53,36.0757784,136.2132964,0.4899999797344208
582587021,0.53,36.0757784,136.2132964,0.4899999797344208
582687078,0.53,36.0757784,136.2132964,0.4899999797344208
582787079,0.53,36.0757784,136.2132964,0.4899999797344208
582887076,0.53,36.0757784,136.2132964,0.4899999797344208
582987069,0.53,36.0757784,136.2132964,0.4899999797344208
583087036,0.53,36.0757784,136.2132964,0.4899999797344208
583187105,0.53,36.0757784,136.2132964,0.4899999797344208
583287060,0.53,36.0757784,136.2132964,0.4899999797344208
583387090,0.53,36.0757784,136.2132964,0.4899999797344208
583487090,0.53,36.0757784,136.2132964,0.4899999797344208
583587080,0.53,36.0757784,136.2132964,0.4899999797344208
583687074,0.53,36.0757784,136.2132964,0.4899999797344208
583787053,0.53,36.0757784,136.2132964,0.4899999797344208
583887075,0.53,36.0757784,136.2132964,0.4899999797344208
583987076,0.53,36.0757784,136.2132964,0.4899999797344208
584087069,0.53,36.0757784,136.2132964,0.4899999797344208
584187098,0.53,36.0757784,136.2132964,0.4899999797344208
584287081,0.53,36.0757784,136.2132964,0.4899999797344208
584387030,0.53,36.0757784,136.2132964,0.4899999797344208
584487017,0.53,36.0757784,136.2132964,0.4899999797344208
584587025,0.53,36.0757784,136.2132964,0.4899999797344208
584687095,0.53,36.0757784,136.2132964,0.4899999797344208
584767052,0.53,36.0757784,136.2132964,0.4899999797344208
584887071,0.53,36.0757784,136.2132964,0.4899999797344208
584967056,0.53,36.0757784,136.2132964,0.4899999797344208
585067024,0.53,36.0757784,136.2132964,0.4899999797344208
585187082,0.53,36.0757784,136.2132964,0.4899999797344208
585287071,0.53,36.0757784,136.2132964,0.4899999797344208
585387074,0.53,36.0757784,136.2132964,0.4899999797344208
585487085,0.53,36.0757784,136.2132964,0.5
585587031,0.53,36.0757784,136.2132964,0.5
585687099,0.53,36.0757784,136.2132964,0.5
585787032,0.53,36.0757784,136.2132964,0.5
585887097,0.53,36.0757784,136.2132964,0.5
585987088,0.53,36.0757784,136.2132964,0.5
586087070,0.53,36.0757784,136.2132964,0.5
586187026,0.53,36.0757784,136.2132964,0.5
586287063,0.53,36.0757784,136.2132964,0.5
586387067,0.53,36.0757784,136.2132964,0.5
586487082,0.53,36.0757784,136.2132964,0.5
586587106,0.53,36.0757784,136.2132964,0.5099999904632568
586687054,0.53,36.0757784,136.2132964,0.5099999904632568
586787069,0.53,36.0757784,136.2132964,0.5099999904632568
586887070,0.53,36.0757784,136.2132965,0.5099999904632568
586987034,0.53,36.0757784,136.2132965,0.5099999904632568
587087081,0.53,36.0757784,136.2132965,0.5099999904632568
587187000,0.53,36.0757784,136.2132965,0.5099999904632568
587287025,0.53,36.0757784,136.2132965,0.5099999904632568
587387063,0.53,36.0757784,136.2132965,0.5099999904632568
587487102,0.53,36.0757784,136.2132965,0.5099999904632568
587587093,0.53,36.0757784,136.2132965,0.5099999904632568
587687094,0.53,36.0757784,136.2132965,0.5099999904632568
587787023,0.53,36.0757784,136.2132965,0.5099999904632568
587887071,0.53,36.0757784,136.2132965,0.5099999904632568
587987086,0.53,36.0757784,136.2132965,0.5099999904632568
588087088,0.53,36.0757784,136.2132965,0.5099999904632568
588187096,0.53,36.0757784,136.2132965,0.5099999904632568
588287066,0.53,36.0757784,136.2132965,0.5099999904632568
588387118,0.53,36.0757784,136.2132965,0.5099999904632568
588487080,0.53,36.0757784,136.2132965,0.5
588587055,0.53,36.0757784,136.2132965,0.5
588687080,0.53,36.0757784,136.2132965,0.5
588786999,0.53,36.0757784,136.2132965,0.5
588887073,0.53,36.0757784,136.2132965,0.5
588987032,0.53,36.0757784,136.2132965,0.5
589087070,0.53,36.0757784,136.2132965,0.5
589187087,0.53,36.0757784,136.2132965,0.5
589267093,0.53,36.0757784,136.2132965,0.5
589367024,0.53,36.0757784,136.2132965,0.5
589487115,0.53,36.0757784,136.2132965,0.5
589587065,0.53,36.0757784,136.2132965,0.5
589667052,0.53,36.0757784,136.2132965,0.5
589787078,0.53,36.0757784,136.2132965,0.4899999797344208
589887092,0.53,36.0757784,136.2132965,0.4899999797344208
589987072,0.53,36.0757784,136.2132965,0.4899999797344208
590087073,0.53,36.0757784,136.2132965,0.4899999797344208
590187085,0.53,36.0757784,136.2132965,0.4899999797344208
590287089,0.53,36.0757784,136.2132965,0.4899999797344208
590387056,0.53,36.0757784,136.2132965,0.4899999797344208
590487032,0.53,36.0757784,136.2132965,0.4899999797344208
590587066,0.53,36.0757784,136.2132965,0.4899999797344208
590687070,0.53,36.0757784,136.2132965,0.4899999797344208
590787032,0.53,36.0757784,136.2132965,0.4899999797344208
590887035,0.53,36.0757784,136.2132965,0.47999998927116394
590987073,0.53,36.0757784,136.2132965,0.47999998927116394
591087124,0.53,36.0757784,136.2132965,0.47999998927116394
591187040,0.53,36.0757784,136.2132965,0.47999998927116394
591287095,0.53,36.0757784,136.2132965,0.47999998927116394
591387030,0.53,36.0757784,136.2132965,0.47999998927116394
591487084,0.53,36.0757784,136.2132965,0.47999998927116394
591587089,0.53,36.0757784,136.2132965,0.47999998927116394
591687086,0.53,36.0757784,136.2132965,0.47999998927116394
591787089,0.53,36.0757784,136.2132965,0.47999998927116394
591887022,0.53,36.0757784,136.2132965,0.47999998927116394
591987056,0.53,36.0757784,136.2132965,0.47999998927116394
592087034,0.53,36.0757784,136.2132965,0.47999998927116394
592187108,0.53,36.0757784,136.2132965,0.47999998927116394
592287086,0.53,36.0757784,136.2132965,0.47999998927116394
592387086,0.53,36.0757784,136.2132965,0.47999998927116394
592487070,0.53,36.0757784,136.2132965,0.47999998927116394
592587019,0.53,36.0757784,136.2132965,0.47999998927116394
592687078,0.53,36.0757784,136.2132965,0.47999998927116394
592787033,0.53,36.0757784,136.2132965,0.47999998927116394
592887052,0.53,36.0757784,136.2132965,0.47999998927116394
592987079,0.53,36.0757784,136.2132965,0.47999998927116394
593087097,0.53,36.0757784,136.2132965,0.47999998927116394
593187070,0.53,36.0757784,136.2132965,0.47999998927116394
593267054,0.53,36.0757784,136.2132965,0.47999998927116394
593387085,0.53,36.0757784,136.2132965,0.47999998927116394
593467097,0.53,36.0757784,136.2132965,0.47999998927116394
593567123,0.53,36.0757784,136.2132965,0.47999998927116394
593687123,0.53,36.0757784,136.2132965,0.47999998927116394
593787109,0.53,36.0757784,136.2132965,0.47999998927116394
593887139,0.53,36.0757784,136.2132965,0.47999998927116394
593987120,0.53,36.0757784,136.2132965,0.47999998927116394
594087129,0.53,36.0757784,136.2132965,0.47999998927116394
594187112,0.53,36.0757784,136.2132965,0.47999998927116394
594287140,0.53,36.0757784,136.2132965,0.47999998927116394
594387116,0.53,36.0757784,136.2132965,0.47999998927116394
594487083,0.53,36.0757784,136.2132965,0.47999998927116394
594587117,0.53,36.0757784,136.2132965,0.47999998927116394
594687180,0.53,36.0757784,136.2132965,0.47999998927116394
594787074,0.53,36.0757784,136.2132965,0.4899999797344208
594887107,0.53,36.0757784,136.2132965,0.4899999797344208
594987106,0.53,36.0757785,136.2132965,0.4899999797344208
595087155,0.54,36.0757785,136.2132966,0.4899999797344208
595187111,0.54,36.0757786,136.2132967,0.5
595287076,0.54,36.0757787,136.2132969,0.5
595387072,0.56,36.0757787,136.2132971,0.5199999809265137
595487108,0.58,36.0757787,136.2132973,0.550000011920929
595587167,0.61,36.0757787,136.2132975,0.5799999833106995
595687110,0.64,36.0757786,136.2132977,0.6200000047683716
595787094,0.67,36.0757784,136.2132977,0.6499999761581421
595887125,0.7,36.0757784,136.2132977,0.6800000071525574
595987127,0.72,36.0757782,136.2132976,0.699999988079071
596087091,0.73,36.075778,136.2132974,0.7199999690055847
596187108,0.74,36.0757778,136.2132972,0.7299999594688416
596287082,0.74,36.0757777,136.2132969,0.7299999594688416
596387107,0.73,36.0757776,136.2132966,0.7199999690055847
596487177,0.71,36.0757775,136.2132963,0.699999988079071
596587126,0.69,36.0757774,136.213296,0.6800000071525574
596687143,0.67,36.0757774,136.2132957,0.6599999666213989
596787142,0.65,36.0757773,136.2132955,0.6399999856948853
596887072,0.63,36.0757773,136.2132953,0.6200000047683716
596987067,0.62,36.0757773,136.2132951,0.5999999642372131
597087078,0.61,36.0757773,136.213295,0.5799999833106995
597187095,0.6,36.0757772,136.2132949,0.5799999833106995
597287123,0.6,36.0757772,136.2132948,0.5699999928474426
597367116,0.6,36.0757772,136.2132948,0.5699999928474426
597487078,0.6,36.0757773,136.2132948,0.5699999928474426
597587128,0.61,36.0757773,136.2132949,0.5799999833106995
597687127,0.61,36.0757773,136.2132949,0.5799999833106995
597767100,0.61,36.0757774,136.213295,0.5799999833106995
597867150,0.62,36.0757774,136.213295,0.5899999737739563
597987127,0.62,36.0757774,136.213295,0.5899999737739563
598087103,0.63,36.0757774,136.213295,0.5899999737739563
598187092,0.63,36.0757774,136.2132951,0.5999999642372131
598287161,0.63,36.0757774,136.2132951,0.5999999642372131
598387068,0.64,36.0757775,136.2132951,0.5999999642372131
598487102,0.64,36.0757776,136.2132951,0.5999999642372131
598587131,0.64,36.0757778,136.2132953,0.6100000143051147
598687137,0.64,36.0757779,136.2132954,0.6100000143051147
598787128,0.64,36.0757782,136.2132957,0.5999999642372131
598887095,0.64,36.0757783,136.2132959,0.5999999642372131
598987071,0.64,36.0757786,136.2132961,0.5999999642372131
599087157,0.63,36.0757788,136.2132963,0.5899999737739563
599187193,0.62,36.075779,136.2132965,0.5799999833106995
599287078,0.62,36.0757791,136.2132967,0.5799999833106995
599387102,0.62,36.0757793,136.2132967,0.5699999928474426
599487081,0.62,36.0757795,136.2132967,0.5699999928474426
599587121,0.62,36.0757796,136.2132967,0.5799999833106995
599687149,0.62,36.0757796,136.2132966,0.5799999833106995
599787118,0.63,36.0757797,136.2132964,0.5799999833106995
599887114,0.63,36.0757797,136.2132963,0.5899999737739563
599987122,0.64,36.0757797,136.2132961,0.5999999642372131
600087182,0.66,36.0757796,136.2132959,0.6200000047683716
600187145,0.67,36.0757796,136.2132958,0.6299999952316284
600287106,0.69,36.0757795,136.2132956,0.6599999666213989
600387133,0.71,36.0757795,136.2132955,0.6800000071525574
600487096,0.73,36.0757793,136.2132955,0.699999988079071
600587125,0.75,36.0757792,136.2132954,0.7199999690055847
600687080,0.77,36.075779,136.2132954,0.75
600787129,0.79,36.0757789,136.2132954,0.7699999809265137
600887101,0.81,36.0757788,136.2132954,0.7799999713897705
600987163,0.82,36.0757786,136.2132954,0.7899999618530273
601067104,0.82,36.0757785,136.2132954,0.7999999523162842
601187127,0.83,36.0757784,136.2132954,0.8100000023841858
601287137,0.84,36.0757782,136.2132954,0.8100000023841858
601387091,0.84,36.075778,136.2132954,0.8100000023841858
601487091,0.84,36.0757778,136.2132954,0.8199999928474426
601587105,0.84,36.0757776,136.2132954,0.8199999928474426
601687118,0.85,36.0757774,136.2132954,0.8299999833106995
601787127,0.86,36.0757772,136.2132954,0.8399999737739563
601887186,0.87,36.0757771,136.2132954,0.8499999642372131
601967146,0.88,36.0757769,136.2132954,0.85999995470047
602067192,0.89,36.0757767,136.2132954,0.8700000047683716
602187094,0.91,36.0757766,136.2132954,0.8799999952316284
602287127,0.92,36.0757765,136.2132954,0.8899999856948853
602387110,0.92,36.0757764,136.2132954,0.8999999761581421
602487097,0.93,36.0757763,136.2132954,0.8999999761581421
602587143,0.93,36.0757762,136.2132954,0.8999999761581421
602687147,0.93,36.0757762,136.2132954,0.8999999761581421
602787105,0.93,36.0757762,136.2132954,0.8999999761581421
602887081,0.93,36.0757763,136.2132954,0.8999999761581421
602987142,0.93,36.0757763,136.2132954,0.8899999856948853
603087145,0.93,36.0757764,136.2132954,0.8899999856948853
603187079,0.93,36.0757764,136.2132955,0.8899999856948853
603287119,0.93,36.0757764,136.2132955,0.8899999856948853
603387135,0.93,36.0757766,136.2132955,0.8899999856948853
603487141,0.93,36.0757767,136.2132955,0.8899999856948853
603587142,0.93,36.0757768,136.2132956,0.8899999856948853
603687192,0.93,36.075777,136.2132956,0.8899999856948853
603787081,0.93,36.0757772,136.2132956,0.8899999856948853
603887144,0.94,36.0757773,136.2132956,0.8899999856948853
603987089,0.94,36.0757775,136.2132956,0.8899999856948853
604087076,0.94,36.0757776,136.2132956,0.8899999856948853
604187081,0.94,36.0757777,136.2132956,0.8999999761581421
604287105,0.94,36.0757778,136.2132956,0.8999999761581421
604387063,0.95,36.0757779,136.2132955,0.8999999761581421
604487087,0.95,36.075778,136.2132955,0.8999999761581421
604587206,0.95,36.075778,136.2132955,0.8999999761581421
604687130,0.95,36.075778,136.2132955,0.8999999761581421
604787132,0.95,36.075778,136.2132956,0.9099999666213989
604887150,0.96,36.075778,136.2132956,0.9099999666213989
604987073,0.96,36.075778,136.2132956,0.9099999666213989
605087117,0.96,36.0757779,136.2132957,0.9099999666213989
605187084,0.96,36.0757779,136.2132957,0.9099999666213989
605287121,0.96,36.0757779,136.2132957,0.9099999666213989
605387119,0.96,36.0757778,136.2132958,0.9099999666213989
605487184,0.95,36.0757777,136.2132958,0.8999999761581421
605587156,0.95,36.0757777,136.2132959,0.8999999761581421
